"ReferenceID"	"Authors"	"Year"	"Title"	"Details"
"Ginkgo_sibirica-ref"	"Heer, O.,"	"1876"	"Beiträge zur Jura-Flora Ostsibiriens und des Amurlandes."	"Mém. Acad. Imp. Sci. St. Pétersberg, Ser. 17 (22): 1–222."
"Umaltolepis_mongoliensis-ref"	"Herreraa, F., Shib, G., Ichinnorovc, N., Takahashid, M., Bugdaevae, E. V., Herendeena, P. S., Crane, P. R."	"2017"	"The presumed ginkgophyte Umaltolepis has seed-bearing structures resembling those of Peltaspermales and Umkomasiales."	"Proceedings of the National Academy os Sciences of the United States of America, 114 (12): 1–7."
"Ginkgo_samylinae-ref"	"Horiuchi, J., Kimura, T."	"1986"	"Ginkgo tzagajanica Samylina from the Palaeogene Noda Group, Northeast Japan, with special reference to its external morphology and cuticular features."	"Transactions and Proceedings of the Palaeontological Society of Japan, 142: 341–353."
"Sphenobaiera_bifurcata-ref"	"Hsü, J., Chu, Ch., Chen, Y., Hu, Y., Tuan, Sh."	"1974"	"New genera and species of the Late Triassic plants from Yunjen, Yunnan."	"Acta Botanica Sinica, 16(3): 266–278. (in Chinese with English summary)"
"Sphenobaiera_tenuifolia-ref"	"Jain, R. K., Delevoryas, T."	"1967"	"A middle triassic flora from the Cacheuta Formation, Minas de Petroleo, Argentina."	"Palaeontology, 10(4): 564–589."
"Ginkgoxylon_liaoningense-ref"	"Jiang, Z., Wang, Y., Philippe, M., Zhang, Sh."	"2016"	"A Jurassic wood providing insights into the earliest step in Ginkgo wood evolution."	"Scientific Reports 6:38191."
"Ginkgo_parasingularis-ref"	"Kilpper, K."	"1971"	"Über eine Rät/Lias-Floraaus dem nördlichen Abfall des Alburs-gebirges in Nord-Iran."	"Paleontographica, B, 133(4–6): 89–102."
"Sphenobaiera_grandis-ref"	"Kilpper, K."	"1971"	"Über eine Rät/Lias-Floraaus dem nördlichen Abfall des Alburs-gebirges in Nord-Iran."	"Paleontographica, B, 133(4–6): 89–102."
"Sphenobaiera_paragrandis-ref"	"Kilpper, K."	"1971"	"Über eine Rät/Lias-Floraaus dem nördlichen Abfall des Alburs-gebirges in Nord-Iran."	"Paleontographica, B, 133(4–6): 89–102."
"Sphenobaiera_coreanica-ref"	"Kim, J. H., Kimura, T."	"1987"	"Sphenobaiera coreanica Kim et Kimura sp. nov., from the Bansong Group in the Danyang coal-field, Korea."	"Proceedings of the Japan Academy, Series B, 63(6): 183–185."
"Eretmophyllum_tetonense-ref"	"Kimura, T., Sekido, S."	"1965"	"Some interesting ginkgoalean leaves from the Itoshiro Sub-group, the Tetori Group, Central Honshu, Japan."	"Memoirs of the Mejiro Gakuen Woman's Junior College, 2: 1–4."
"Sphenobaiera_nipponica-ref"	"Kimura, T., Tsujii, M."	"1984"	"Early Jurassic plants in Japan."	"Transactions and proceedings of the Paleontological Society of Japan, 133: 265–287."
"Karkenia_hauptmannii -ref"	"Kirchner, M., Van Konijnenburg-Van Cittert, J. H. A."	"1994"	"Schmeissneria microstachys (Presl, 1833) Kirchner et Van Konijnenburg-Van Cittert, comb. nov. and Karkenia haupymannii Kirchner et Van Konijnenburg-Van Cittert, sp. nov., plants with ginkgoalean affinities from the Liassic of Germany."	"Review of Palaeobotany and Palynology, 83(1-3): 199–215."
"Schmeissneria_microstachys -ref"	"Kirchner, M., Van Konijnenburg-Van Cittert, J. H. A."	"1994"	"Schmeissneria microstachys (Presl, 1833) Kirchner et Van Konijnenburg-Van Cittert, comb. nov. and Karkenia haupymannii Kirchner et Van Konijnenburg-Van Cittert, sp. nov., plants with ginkgoalean affinities from the Liassic of Germany."	"Review of Palaeobotany and Palynology, 83(1-3): 199–215."
"Ginkgo_lanceoloba-ref"	"Kiritchkova [Kirichkova], A. I."	"1969"	"Materialy k izucheniyu nizhnemezozoyskoy flory vosrochnogo Urala [Stady materials of the Lower Mesozik flora of the Eastern Ural]."	"In: Savel'ev, A. A. (eds), Paleontologicheskiy sbornik. Nedra, Leningrad, pp. 270– 315. (in Russian)"
"Eretmophyllum_grybkovii-ref"	"Kiritchkova [Kirichkova], A. I."	"1976"	"Flora aalena Mangyshlaka [Aalenian flora from Mangyshlak]."	"Biostratigrafiya otlozheniy mezozoya neftehazonosnykh oblastey SSSR, VNIHRI, 388: 92–113."
"Ginkgo_celebris-ref"	"Kiritchkova [Kirichkova], A. I."	"1985"	"Fitostratigrafiya i flora yurskikh i nizhnemelovykh otlozheniy Lenskogo basseyna [Phytostratigraphy and flora of Jurassic and Lower Cretaceous deposits of the Lena Basin]."	"Ministerstvo geologii SSSR vsesoyuznyy ordena trudovoho krasnogo znameni neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut, Leningrad, 222 pp. (in Russian)"
"Ginkgo_marchaensis-ref"	"Kiritchkova [Kirichkova], A. I."	"1985"	"Fitostratigrafiya i flora yurskikh i nizhnemelovykh otlozheniy Lenskogo basseyna [Phytostratigraphy and flora of Jurassic and Lower Cretaceous deposits of the Lena Basin]."	"Ministerstvo geologii SSSR vsesoyuznyy ordena trudovoho krasnogo znameni neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut, Leningrad, 222 pp. (in Russian)"
"Ginkgo_mentiensis-ref"	"Kiritchkova [Kirichkova], A. I."	"1985"	"Fitostratigrafiya i flora yurskikh i nizhnemelovykh otlozheniy Lenskogo basseyna [Phytostratigraphy and flora of Jurassic and Lower Cretaceous deposits of the Lena Basin]."	"Ministerstvo geologii SSSR vsesoyuznyy ordena trudovoho krasnogo znameni neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut, Leningrad, 222 pp. (in Russian)"
"Ginkgo_tapkensis-ref"	"Kiritchkova [Kirichkova], A. I."	"1985"	"Fitostratigrafiya i flora yurskikh i nizhnemelovykh otlozheniy Lenskogo basseyna [Phytostratigraphy and flora of Jurassic and Lower Cretaceous deposits of the Lena Basin]."	"Ministerstvo geologii SSSR vsesoyuznyy ordena trudovoho krasnogo znameni neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut, Leningrad, 222 pp. (in Russian)"
"Ginkgo_tjukansis-ref"	"Kiritchkova [Kirichkova], A. I."	"1985"	"Fitostratigrafiya i flora yurskikh i nizhnemelovykh otlozheniy Lenskogo basseyna [Phytostratigraphy and flora of Jurassic and Lower Cretaceous deposits of the Lena Basin]."	"Ministerstvo geologii SSSR vsesoyuznyy ordena trudovoho krasnogo znameni neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut, Leningrad, 222 pp. (in Russian)"
"Ginkgo_vachrameevii-ref"	"Kiritchkova [Kirichkova], A. I."	"1985"	"Fitostratigrafiya i flora yurskikh i nizhnemelovykh otlozheniy Lenskogo basseyna [Phytostratigraphy and flora of Jurassic and Lower Cretaceous deposits of the Lena Basin]."	"Ministerstvo geologii SSSR vsesoyuznyy ordena trudovoho krasnogo znameni neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut, Leningrad, 222 pp. (in Russian)"
"Ginkgo_verchojanica-ref"	"Kiritchkova [Kirichkova], A. I."	"1985"	"Fitostratigrafiya i flora yurskikh i nizhnemelovykh otlozheniy Lenskogo basseyna [Phytostratigraphy and flora of Jurassic and Lower Cretaceous deposits of the Lena Basin]."	"Ministerstvo geologii SSSR vsesoyuznyy ordena trudovoho krasnogo znameni neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut, Leningrad, 222 pp. (in Russian)"
"Sphenobaiera_consimilis-ref"	"Kiritchkova [Kirichkova], A. I."	"1985"	"Fitostratigrafiya i flora yurskikh i nizhnemelovykh otlozheniy Lenskogo basseyna [Phytostratigraphy and flora of Jurassic and Lower Cretaceous deposits of the Lena Basin]."	"Ministerstvo geologii SSSR vsesoyuznyy ordena trudovoho krasnogo znameni neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut, Leningrad, 222 pp. (in Russian)"
"Sphenobaiera_doludenkoae-ref"	"Kiritchkova [Kirichkova], A. I."	"1985"	"Fitostratigrafiya i flora yurskikh i nizhnemelovykh otlozheniy Lenskogo basseyna [Phytostratigraphy and flora of Jurassic and Lower Cretaceous deposits of the Lena Basin]."	"Ministerstvo geologii SSSR vsesoyuznyy ordena trudovoho krasnogo znameni neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut, Leningrad, 222 pp. (in Russian)"
"Sphenobaiera_lenaensis-ref"	"Kiritchkova [Kirichkova], A. I."	"1985"	"Fitostratigrafiya i flora yurskikh i nizhnemelovykh otlozheniy Lenskogo basseyna [Phytostratigraphy and flora of Jurassic and Lower Cretaceous deposits of the Lena Basin]."	"Ministerstvo geologii SSSR vsesoyuznyy ordena trudovoho krasnogo znameni neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut, Leningrad, 222 pp. (in Russian)"
"Sphenobaiera_peculiaris-ref"	"Kiritchkova [Kirichkova], A. I."	"1985"	"Fitostratigrafiya i flora yurskikh i nizhnemelovykh otlozheniy Lenskogo basseyna [Phytostratigraphy and flora of Jurassic and Lower Cretaceous deposits of the Lena Basin]."	"Ministerstvo geologii SSSR vsesoyuznyy ordena trudovoho krasnogo znameni neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut, Leningrad, 222 pp. (in Russian)"
"Sphenobaiera_subtilis-ref"	"Kiritchkova [Kirichkova], A. I."	"1985"	"Fitostratigrafiya i flora yurskikh i nizhnemelovykh otlozheniy Lenskogo basseyna [Phytostratigraphy and flora of Jurassic and Lower Cretaceous deposits of the Lena Basin]."	"Ministerstvo geologii SSSR vsesoyuznyy ordena trudovoho krasnogo znameni neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut, Leningrad, 222 pp. (in Russian)"
"Sphenobaiera_tchirvae-ref"	"Kiritchkova [Kirichkova], A. I."	"1985"	"Fitostratigrafiya i flora yurskikh i nizhnemelovykh otlozheniy Lenskogo basseyna [Phytostratigraphy and flora of Jurassic and Lower Cretaceous deposits of the Lena Basin]."	"Ministerstvo geologii SSSR vsesoyuznyy ordena trudovoho krasnogo znameni neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut, Leningrad, 222 pp. (in Russian)"
"Ginkgo_ananievii-ref"	"Kiritchkova [Kirichkova], A. I., Batjaeva [Batyaeva], S. K., Bistritskaja [Bystritskaya], L. I."	"1992"	"Fitostratigrafiya yurskikh otlozheniy yuga zapadnoy Sibiri [Phytostratigraphy of Jurassic deposits of the southwest Siberia]."	"Ministerstvo geologii SSSR; Vsesoyuznyy neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut: \"Nedra\", Moskva, 216 pp. (in Russian)"
"Ginkgo_horelensis-ref"	"Kiritchkova [Kirichkova], A. I., Batjaeva [Batyaeva], S. K., Bistritskaja [Bystritskaya], L. I."	"1992"	"Fitostratigrafiya yurskikh otlozheniy yuga zapadnoy Sibiri [Phytostratigraphy of Jurassic deposits of the southwest Siberia]."	"Ministerstvo geologii SSSR; Vsesoyuznyy neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut: \"Nedra\", Moskva, 216 pp. (in Russian)"
"Sphenobaiera_sibiriensis-ref"	"Kiritchkova [Kirichkova], A. I., Batjaeva [Batyaeva], S. K., Bistritskaja [Bystritskaya], L. I."	"1992"	"Fitostratigrafiya yurskikh otlozheniy yuga zapadnoy Sibiri [Phytostratigraphy of Jurassic deposits of the southwest Siberia]."	"Ministerstvo geologii SSSR; Vsesoyuznyy neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut: \"Nedra\", Moskva, 216 pp. (in Russian)"
"Sphenobaiera_vigentis-ref"	"Kiritchkova [Kirichkova], A. I., Batjaeva [Batyaeva], S. K., Bistritskaja [Bystritskaya], L. I."	"1992"	"Fitostratigrafiya yurskikh otlozheniy yuga zapadnoy Sibiri [Phytostratigraphy of Jurassic deposits of the southwest Siberia]."	"Ministerstvo geologii SSSR; Vsesoyuznyy neftyanoy nauchno-isledovatelskiy geologorazvedochnyy institut: \"Nedra\", Moskva, 216 pp. (in Russian)"
"Sphenobaiera_angarensis-ref"	"Kiritchkova [Kirichkova], A. I., Kostina [Kostina], E. I., Nosova [Nosova], N.V."	"2016"	"Rod Sphenobaiera Florin i ego znachenie dlya stratigrafii yurslikh otlozheniy Irkutskogo uglenosnogo basseyna [Sphenobaiera Florin (Ginkgoales) genus and its importance for Jurassic deposits stratigraphy of Irkutsk coal basin]."	"Neftegazovaya Geologiya. Teoriya I Praktika, 11(3): 1–34. (in Russian)"
"Sphenobaiera_irkutensis-ref"	"Kiritchkova [Kirichkova], A. I., Kostina [Kostina], E. I., Nosova [Nosova], N.V."	"2016"	"Rod Sphenobaiera Florin i ego znachenie dlya stratigrafii yurslikh otlozheniy Irkutskogo uglenosnogo basseyna [Sphenobaiera Florin (Ginkgoales) genus and its importance for Jurassic deposits stratigraphy of Irkutsk coal basin]."	"Neftegazovaya Geologiya. Teoriya I Praktika, 11(3): 1–34. (in Russian)"
"Ginkgo_abaniensis-ref"	"Kostina [Kostina], E.I."	"2004"	"Yurskaya flora Kanskoho uglenosnogo basseyna [Jurassic flora from Kansk-Achinsk coal basin]."	"GEOS, Moscow, 165 pp. (in Russian)"
"Ginkgo_capillata-ref"	"Kostina [Kostina], E.I."	"2004"	"Yurskaya flora Kanskoho uglenosnogo basseyna [Jurassic flora from Kansk-Achinsk coal basin]."	"GEOS, Moscow, 165 pp. (in Russian)"
"Eretmophyllum_glandulosum-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Ginkgoites_angusticuneatus-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Ginkgoites_balejensis-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Ginkgoites_dissectus-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Ginkgoites_dunkeri-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Ginkgoites_inornatus-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Ginkgoites_jampolensis-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Ginkgoites_kazachstanicus-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Ginkgoites_longilobatus-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Ginkgoites_longipilosus -ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Ginkgoites_occidentalis-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Ginkgoites_sphenophyllus -ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Karkenia_asiatica -ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Sphenobaiera_umaltensis-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Sphenobaiera_urgalica-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Umaltolepis_rarinervis-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Umaltolepis_vachrameevii-ref"	"Krassilov [Krasilov], V. A."	"1972"	"Mezozoyskaya flora reki Burei (Ginkgoales i Czekanowskiales) [Mesozoic Flora of the Bureya River (Ginkgoales and Czekanowskiales)]."	"Nauka, Moscow, 151 pp. (in Russian)"
"Karkenia_mongolica-ref"	"Krassilov [Krasilov], V.A., Sukacheva, I.D."	"1979"	"Domiki rucheynikov iz semyan Karkrnia (Ginkovye) v nizhnemelovykh otlozheniyakh Monholii [Houses of caddisflies from the Karkenia (Ginkgoales) seeds in the Lower Cretaceous deposits of Mongolia]."	"Dal'nevostochnaya paleofloristika, 53(156): 119–121."
"Ginkgoites_mongolensis-ref"	"Krassilov, V. A."	"1982"	"Early Cretaceous flora of Mongolia."	"Palaeontographica B, 181(1-3): 1–43."
"Arberophyllum_florinii-ref"	"Kräusel, R. (1943): Kräusel, R."	"1943"	"Die Gingkophyten der Trias von Lunz in Niederösterreich und von Neue Welt bei Basel."	"Palaeontographica Abt. B, 87: 59–93"
"Sphenobaiera_zalesskyi-ref"	"Kryshtofovich [Krishtofovich], A. N."	"1950"	"Neskol'ko permskikh rasteniy iz Aktyubinskoy oblasti [Several Permian plants from Aktjubinsk region]."	"Botanicheskiy Zhurnal, 34(6): 629–631. (in Russian)"
"Eretmophyllum_obtusum-ref"	"Kvaček, J."	"1999"	"New data and revison of three gymnosperms from the cenomanian of Bohemia - Sagenopteris variabilis (Velenovský) Velenovský, Mesenea bohemica (Corda) comb. n. and Eretmophylum obtusum (Velenovský) comb. n."	"Sbornik Národniho muzea v Praze, řada B, Přirodní vědy, 55 (1-2): 15– 24."
"Nehvizdyella_bipartita -ref"	"Kvaček, J., Falcon-Lang, H., Dašková, J."	"2005"	"A new Late Cretaceous ginkgoalean reproductive structure Nehvizdyella gen. nov. from the Czech Republic and its whole‐plant reconstruction."	"American Journal of Botany 92(12): 1958–1969."
"Ginkgoites_harrisii-ref"	"Lebedev [Lebedev], E. L."	"1974"	"Albskaya flora i stratigrafiya Nizhnego Mela Zapadnogo Priokhot'ya [Albian flora and Lower Cretaceous stratigraphy of West Priokhotie]."	"Nauka, Moskva, 147 pp. (in Russian)"
"Ginkgoites_insperata-ref"	"Lebedev [Lebedev], E. L."	"1974"	"Albskaya flora i stratigrafiya Nizhnego Mela Zapadnogo Priokhot'ya [Albian flora and Lower Cretaceous stratigraphy of West Priokhotie]."	"Nauka, Moskva, 147 pp. (in Russian)"
"Sphenobaiera_orientalis-ref"	"Lebedev [Lebedev], E. L."	"1974"	"Albskaya flora i stratigrafiya Nizhnego Mela Zapadnogo Priokhot'ya [Albian flora and Lower Cretaceous stratigraphy of West Priokhotie]."	"Nauka, Moskva, 147 pp. (in Russian)"
"Sphenobaiera_paraangustiloba-ref"	"Lebedev [Lebedev], E. L."	"1974"	"Albskaya flora i stratigrafiya Nizhnego Mela Zapadnogo Priokhot'ya [Albian flora and Lower Cretaceous stratigraphy of West Priokhotie]."	"Nauka, Moskva, 147 pp. (in Russian)"
"Ginkgoites_krassilovii-ref"	"Lebedev [Lebedev], E. L."	"1974"	"Albskaya flora i stratigrafiya Nizhnego Mela Zapadnogo Priokhot'ya [Albian flora and Lower Cretaceous stratigraphy of West Priokhotie]."	"Nauka, Moskva, 147 pp. (in Russian)"
"Ginkgo_qaidamensis-ref"	"Li, P."	"1988"	"Early and Middle Jurassic Strata and Their Floras from Northeastern Border of Qaidam Basin, Qingha."	"In: Li, P., He, Y., Wu, X., Mei, Sh., Li, B. (eds), Nanjing University Press, pp. 231."
"Sphenobaiera_ginkgooides-ref"	"Li, P. J., He, Y. L., Wu, X. W., Mei, S. W., Li, B. Y."	"1988"	"Early and Middle Jurassic Strata and Their Floras from Northeastern Border of Qaidam Basin, Qingha."	"Nanjing University Press, 231 pp. (Chinese with English summary)"
"Ginkgoites_borealis-ref"	"Li, P. J., He, Y. L., Wu, X. W., Mei, S. W., Li, B. Y."	"1988"	"Early and Middle Jurassic stratigraphy and their floras notheastern border of Qaidam Basin, Qinghai."	"Nanjing University Press, Nanjing, 231 pp. (in Chinese with English summary)"
"Eretmophyllum_neimengguensis-ref"	"Li, Y., Sun, Ch., Wang, H., Dilcher, D. L., Tan, X., Li, T., Na, Y."	"2017"	"First record of Eretmophyllum (Ginkgoales) with well-preserved cuticle from the Middle Jurassic of the Ordos Basin, Inner Mongolia, China."	"Palaeoworld, 27:188–201."
"Ginkgoites_quadrilobus-ref"	"Liu, L., Yao, Zh."	"1996"	"Early late Permian Angara Flora from Turpan-Hami Basin."	"Acta Palaeontologica Sinica, 35(6): 631–643. (in Chinese with English abstract)"
"Ginkgo_liaoningensis-ref"	"Liu, X. Q., Li, C. S., Wang, Y.F ."	"2006"	"The pollen cones of Ginkgo from the Early Cretaceous of China, and their bearing on the evolutionary significance."	"Botanical Journal of the Linnean Society, 152: 133–144."
"Ginkgoites_huraensis-ref"	"Maheshwari, H. K., Bajpai, U."	"1992"	"Ginkgophyte leaves from the Permian Gondwana of the Rajmahal Basin, India."	"Palaeontographica B, 224: 131–149."
"Ginkgoites_goiraensis-ref"	"Maheshwari, H. K., Banerji, J."	"1978"	"On a ginkgoalean leaf from the Triassic of Madhya Pradesh."	"Birbal Sahni Institute of Palaeobotany, 25: 249–53."
"Ginkgoites_veekaysinghii-ref"	"Maheshwari, H., Bajpai, U."	"1992"	"Ginkgophyte leaves from the Permian Gondwana of the Rajmahal Basin, India."	"Palaeontographica B, 224: 131–149."
"Ginkgo_wyomingensis-ref"	"Manum, S."	"1965"	"Ginkgo spitsbergensis n. sp. from the Paleocene of Spitsbergen and a discussion of certain Tertiary species of Ginkgo from Europe and North America."	"Norsk Polarinstitutt Årbok 1965: 49–58."
"Ginkgo_spitsbergensis-ref"	"Manum, S."	"1965"	"Ginkgo spitsbergensis n. sp. from the Paleocene of Spitsbergen and a discussion of certain Tertiary species of Ginkgo from Europe and North America."	"Norsk Polarinstitutt Årbok, 1965: 49–58."
"Ginkgo_dahlii-ref"	"Manum, S. B., Bose, M. N., Vigran, J. O."	"1991"	"The Jurassic flora of Andoya, northern Norway."	"Review of Palaeobotany and Palynology, 68(3–4): 233-256."
"Sphenobaiera_polylobata-ref"	"Markovitch [Markovich], E. M."	"1981"	"Novyy pozdnejurskiy vid Sphenobaiera iz Yuzhnoy Yakutii [New Late Jurassic species of Sphenobaiera from Southern Yakutia]."	"Trudy Vsesoyuznogo Nauchno-Issledovatel'skogo Geologicheskogo Instituta, 204: 63– 64. (in Russian)"
"Ginkgoites_rotundus-ref"	"Meng, F. S."	"1983"	"New material fossil plant from the Jiuligang Formation of Jingmen-Danyang Basin."	"Professional Papers on Stratigraphy and Palaeontology, 10: 223–238. (in Chinese with English abstract)"
"Arberophyllum_claviforme-ref"	"Mogucheva, N.K."	"1973"	"Early Triassic Aora of the Tunguska Basin"	"Tr. Sib. Nauch. Issled. lnst. Geol. Geofiz. Miner. Syr., 154:1-158."
"Sphenobaiera_porrecta-ref"	"Mogutcheva [Mogucheva], N. K."	"1972"	"Novye vidy ginkgovykh i khvoynykh iz nizhnetriasovykh otlozheniy Tungusskogo basseyna [New species of Ginkgoales and conifers in deposits from the Tungusska basin]."	"Trudy SNIIGGIMS, 146: 111–116. (in Russian)"
"Sphenobaiera_vittaefolia-ref"	"Mogutcheva [Mogucheva], N. K."	"1973"	"Rannetriasovaja flora Tungusskogo bassejna [Early Triassic flora of Tungusska basin]."	"Trudy Sibirskogo Nauchno-Issledovatel'skogo Instituta Geologii, Geofiziki i Mineral'nogo Syr'ja, 154: 1–160. (in Russian)"
"Sphenobaiera_tunguscana-ref"	"Mogutcheva [Mogucheva], N. K."	"1980"	"Novyy vid Sphenobaiera iz rannego triasa Tungusskogo basseyna [New species of Sphenobaiera from the Early Triassic of Tungusska basin]."	"Trudy Vsesoyuznogo Nauchno-Issledovatel'skogo Geologicheskogo Instituta, 204: 62– 63. (in Russian)"
"Eretmophyllum_pulchellum-ref"	"Nathorst, A. G."	"1919"	"Ginkgo adiantoides (Unger) Heer im Tertiar Spitzbergens nebst einer kurzen überzicht der fossilen Ginkgophyten desselben Landes."	"Geologiska Föreningens i Stockholm Förhandlingar, 41: 234–248."
"Karpia_macroloba-ref"	"Naugolnykh [Naugol'nykh], S.V."	"1995"	"Novyy rod ginkgopodobnykh list'ev iz kungura Priural'ya [New species of Ginkgo-like leaves from Kungur city, Ural]."	"Paleontologicheskiy Zhurnal, 1995(3): 106–116. (in Russian)"
"Karkenia_permiana-ref"	"Naugolnykh, S.V."	"2011"	"A new species of Karkenia (Ginkgoales) from the lower permian of the Urals (Russia) and the associated leaves probably belonging to the same parent plant."	"Evolution of the organic world in the paleozoic and mesozoic, Mamtov, St.-Petersburg, pp. 25–39."
"Ginkgoites_polaris-ref"	"Němejc, F."	"1968"	"Paleobotanika III. Systematická část : rostliny nahosemenné."	"Praha: Academia, 478 pp."
"Sphenobaiera_angrenica-ref"	"Nosova, N."	"2013"	"Revision of the genus Grenana Samylina from the Middle Jurassic of Angren, Uzbekistan."	"Review of Palaeobotany and Palynology 197(2013): 226–252."
"Nagrenia_samylinae -ref"	"Nosova, N."	"2013"	"Revision of the genus Grenana Samylina from the Middle Jurassic of Angren, Uzbekistan."	"Review of Palaeobotany and Palynology 197: 226–252"
"Nagrenia_leviana-ref"	"Nosova, N."	"2017"	"New findings of the female reproductive structures of Nagrenia Nosova (Ginkgoales) and the seeds of Ginkgo gomolitzkyana Nosova from the Middle Jurassic of Angren, Uzbekistan."	"Review of Palaeobotany and Palynology, 239: 1–13."
"Nagrenia_pilosa-ref"	"Nosova, N."	"2017"	"New findings of the female reproductive structures of Nagrenia Nosova (Ginkgoales) and the seeds of Ginkgo gomolitzkyana Nosova from the Middle Jurassic of Angren, Uzbekistan."	"Review of Palaeobotany and Palynology, 239: 1–13."
